date,station,mean_airtemp,daily_precip,mean_windspeed
1/14/06,Toolik Field Station,-31.9,0,NA
1/15/06,Toolik Field Station,-32.5,0,NA
1/16/06,Toolik Field Station,-25.7,0,NA
1/17/06,Toolik Field Station,-27.8,0,NA
1/18/06,Toolik Field Station,-29.1,0,NA
1/19/06,Toolik Field Station,-30.8,0,NA
1/20/06,Toolik Field Station,-38,0,NA
1/21/06,Toolik Field Station,-42.9,0,NA
1/22/06,Toolik Field Station,-32.8,0,NA
1/23/06,Toolik Field Station,-24.9,0,NA
1/24/06,Toolik Field Station,-27,0,NA
1/25/06,Toolik Field Station,-32.9,0,NA
1/26/06,Toolik Field Station,-37,0,NA
1/27/06,Toolik Field Station,-32.8,0,NA
1/28/06,Toolik Field Station,-25.9,0,NA
1/29/06,Toolik Field Station,-25.3,0,NA
1/30/06,Toolik Field Station,-33.8,0,NA
1/31/06,Toolik Field Station,-36.1,0,NA
2/1/06,Toolik Field Station,-41.3,0,NA
2/2/06,Toolik Field Station,-36.2,0,NA
2/3/06,Toolik Field Station,-22.2,2.5,NA
2/4/06,Toolik Field Station,-15.8,0,NA
2/5/06,Toolik Field Station,-10.1,0,NA
2/6/06,Toolik Field Station,-4.7,0,NA
2/7/06,Toolik Field Station,-6,0,NA
2/8/06,Toolik Field Station,-9.5,0,NA
2/9/06,Toolik Field Station,-10,2.5,NA
2/10/06,Toolik Field Station,-10.7,0,NA
2/11/06,Toolik Field Station,-2.6,0,NA
2/12/06,Toolik Field Station,-1.1,0,NA
2/13/06,Toolik Field Station,-8.1,2.5,NA
2/14/06,Toolik Field Station,-1.1,0,NA
2/15/06,Toolik Field Station,2.1,0,NA
2/16/06,Toolik Field Station,-2.9,0,NA
2/17/06,Toolik Field Station,-8.3,0,NA
2/18/06,Toolik Field Station,-2.3,0,NA
2/19/06,Toolik Field Station,-6.6,0,NA
2/20/06,Toolik Field Station,-10.2,0,NA
2/21/06,Toolik Field Station,-19.8,0,NA
2/22/06,Toolik Field Station,-25.9,0,NA
2/23/06,Toolik Field Station,-25.9,0,NA
2/24/06,Toolik Field Station,-23.4,0,NA
2/25/06,Toolik Field Station,-13.4,0,NA
2/26/06,Toolik Field Station,-20.5,0,NA
2/27/06,Toolik Field Station,-28.9,0,NA
2/28/06,Toolik Field Station,-33,0,NA
3/1/06,Toolik Field Station,-28.9,0,NA
3/2/06,Toolik Field Station,-12.8,0,NA
3/3/06,Toolik Field Station,-9.5,0,NA
3/4/06,Toolik Field Station,-11.7,0,NA
3/5/06,Toolik Field Station,-11.9,0,NA
3/6/06,Toolik Field Station,-15.7,0,NA
3/7/06,Toolik Field Station,-25.2,0,NA
3/8/06,Toolik Field Station,-32.3,0,NA
3/9/06,Toolik Field Station,-33.6,0,NA
3/10/06,Toolik Field Station,-33.6,0,NA
3/11/06,Toolik Field Station,-28.4,0,NA
3/12/06,Toolik Field Station,-23.6,2.5,NA
3/13/06,Toolik Field Station,-22.2,0,NA
3/14/06,Toolik Field Station,-16.5,0,NA
3/15/06,Toolik Field Station,-16.4,0,NA
3/16/06,Toolik Field Station,-20.4,0,NA
3/17/06,Toolik Field Station,-20.8,0,NA
3/18/06,Toolik Field Station,-17.4,0,NA
3/19/06,Toolik Field Station,-17.6,0,NA
3/20/06,Toolik Field Station,-25.3,0,NA
3/21/06,Toolik Field Station,-27.4,0,NA
3/22/06,Toolik Field Station,-24.8,0,NA
3/23/06,Toolik Field Station,-23.6,0,NA
3/24/06,Toolik Field Station,-26.5,0,NA
3/25/06,Toolik Field Station,-26.3,0,NA
3/26/06,Toolik Field Station,-25.8,0,NA
3/27/06,Toolik Field Station,-19.4,0,NA
3/28/06,Toolik Field Station,-24.8,0,NA
3/29/06,Toolik Field Station,-21,0,NA
3/30/06,Toolik Field Station,-20.5,2.5,NA
3/31/06,Toolik Field Station,-10.8,0,NA
4/1/06,Toolik Field Station,-7.3,0,NA
4/2/06,Toolik Field Station,-9.5,0,NA
4/3/06,Toolik Field Station,-18.9,0,NA
4/4/06,Toolik Field Station,-26,0,NA
4/5/06,Toolik Field Station,-27.6,0,NA
4/6/06,Toolik Field Station,-27.5,0,NA
4/7/06,Toolik Field Station,-21.6,0,NA
4/8/06,Toolik Field Station,-15.4,0,NA
4/9/06,Toolik Field Station,-15.8,0,NA
4/10/06,Toolik Field Station,-18.5,0,NA
4/11/06,Toolik Field Station,-13.5,0,NA
4/12/06,Toolik Field Station,-22.5,0,NA
4/13/06,Toolik Field Station,-24,0,NA
4/14/06,Toolik Field Station,-24.6,0,NA
4/15/06,Toolik Field Station,-22.2,0,NA
4/16/06,Toolik Field Station,-19.6,0,NA
4/17/06,Toolik Field Station,-25,0,NA
4/18/06,Toolik Field Station,-21.9,0,NA
4/19/06,Toolik Field Station,-26.2,0,NA
4/20/06,Toolik Field Station,-25.4,0,NA
4/21/06,Toolik Field Station,-24.8,0,1.4
4/22/06,Toolik Field Station,-21.5,0,1.4
4/23/06,Toolik Field Station,-11.1,1.3,1.2
4/24/06,Toolik Field Station,-11.6,0,2.2
4/25/06,Toolik Field Station,-16.9,0,2.2
4/26/06,Toolik Field Station,-15.7,0,2.2
4/27/06,Toolik Field Station,-18,0,1.7
4/28/06,Toolik Field Station,-20.6,0,2
4/29/06,Toolik Field Station,-20,0.8,2.5
4/30/06,Toolik Field Station,-17.3,0.8,1.8
5/1/06,Toolik Field Station,-16.6,0,1.7
5/2/06,Toolik Field Station,-8.9,2.5,2.2
5/3/06,Toolik Field Station,-2.9,0,4.1
5/4/06,Toolik Field Station,-3.1,0,2.5
5/5/06,Toolik Field Station,-3.6,0,1.9
5/6/06,Toolik Field Station,-11.2,0,2.2
5/7/06,Toolik Field Station,-9.8,0,1.4
5/8/06,Toolik Field Station,-7.5,0,1
5/9/06,Toolik Field Station,0.2,1,1.6
5/10/06,Toolik Field Station,-2.8,0,2.4
5/11/06,Toolik Field Station,-4.5,0,1.4
5/12/06,Toolik Field Station,-2.4,0,1.3
5/13/06,Toolik Field Station,3.1,0,4.6
5/14/06,Toolik Field Station,6,0,2.8
5/15/06,Toolik Field Station,6.8,0,NA
5/16/06,Toolik Field Station,5.2,0,NA
5/17/06,Toolik Field Station,4.9,0,NA
5/18/06,Toolik Field Station,-0.1,0,NA
5/19/06,Toolik Field Station,4.8,0,NA
5/20/06,Toolik Field Station,5.2,0,NA
5/21/06,Toolik Field Station,-2.2,0,NA
5/22/06,Toolik Field Station,-2.4,4.3,NA
5/23/06,Toolik Field Station,2.8,0,NA
5/24/06,Toolik Field Station,6.1,0.8,NA
5/25/06,Toolik Field Station,8.1,0,NA
5/26/06,Toolik Field Station,3.6,9.9,NA
5/27/06,Toolik Field Station,3.3,6.9,NA
5/28/06,Toolik Field Station,8.1,0,NA
5/29/06,Toolik Field Station,0.6,0,NA
5/30/06,Toolik Field Station,2.4,3.3,NA
5/31/06,Toolik Field Station,1.6,0,NA
6/1/06,Toolik Field Station,2.6,0.8,NA
6/2/06,Toolik Field Station,4.4,0,NA
6/3/06,Toolik Field Station,-6.2,4.3,NA
6/4/06,Toolik Field Station,-4.9,5.1,NA
6/5/06,Toolik Field Station,1.1,0.8,NA
6/6/06,Toolik Field Station,4.2,0,5.6
6/7/06,Toolik Field Station,3.6,0,3.2
6/8/06,Toolik Field Station,7,0,3.9
6/9/06,Toolik Field Station,10.9,0,3
6/10/06,Toolik Field Station,12.2,0,3.3
6/11/06,Toolik Field Station,10.6,0,2.9
6/12/06,Toolik Field Station,10.2,0,2.5
6/13/06,Toolik Field Station,11.6,2.5,2.5
6/14/06,Toolik Field Station,10,15.7,2.6
6/15/06,Toolik Field Station,4.4,0.5,2.6
6/16/06,Toolik Field Station,2.5,0.8,3
6/17/06,Toolik Field Station,5.1,0.5,3.2
6/18/06,Toolik Field Station,9.8,1,1.6
6/19/06,Toolik Field Station,13.4,3.3,2.4
6/20/06,Toolik Field Station,11.7,5.6,3.1
6/21/06,Toolik Field Station,10.2,1.5,2.7
6/22/06,Toolik Field Station,10.8,0.5,2.7
6/23/06,Toolik Field Station,10.5,4.1,2.2
6/24/06,Toolik Field Station,13,0.3,2.1
6/25/06,Toolik Field Station,13.6,0,3
6/26/06,Toolik Field Station,9.4,3.6,2.9
6/27/06,Toolik Field Station,11.2,0.3,2.4
6/28/06,Toolik Field Station,11.4,1,4.3
6/29/06,Toolik Field Station,10,0.3,2.7
6/30/06,Toolik Field Station,10.4,8.4,3.5
7/1/06,Toolik Field Station,8.7,8.9,4.1
7/2/06,Toolik Field Station,4.5,6.6,4
7/3/06,Toolik Field Station,8.1,0,3
7/4/06,Toolik Field Station,8.7,2.3,3.1
7/5/06,Toolik Field Station,7.5,1.5,3
7/6/06,Toolik Field Station,2.8,0,3.6
7/7/06,Toolik Field Station,1.5,0,2.9
7/8/06,Toolik Field Station,10,0,3.4
7/9/06,Toolik Field Station,12.1,0,2.6
7/10/06,Toolik Field Station,12.3,2.5,2.2
7/11/06,Toolik Field Station,11.3,3.6,2.6
7/12/06,Toolik Field Station,11.8,4.3,2.8
7/13/06,Toolik Field Station,12.9,0,3.9
7/14/06,Toolik Field Station,9.9,1,3
7/15/06,Toolik Field Station,10.4,0,4.3
7/16/06,Toolik Field Station,9.4,4.3,4.5
7/17/06,Toolik Field Station,9.5,1.5,2.6
7/18/06,Toolik Field Station,12.2,0,4.8
7/19/06,Toolik Field Station,7.7,11.4,3.6
7/20/06,Toolik Field Station,11,2.8,2.2
7/21/06,Toolik Field Station,6.6,10.9,3.2
7/22/06,Toolik Field Station,5,3.8,1.9
7/23/06,Toolik Field Station,9.2,13.2,2.2
7/24/06,Toolik Field Station,16,0,3.1
7/25/06,Toolik Field Station,17.7,0.5,3.4
7/26/06,Toolik Field Station,13.9,0.8,3.1
7/27/06,Toolik Field Station,12,0.8,2.4
7/28/06,Toolik Field Station,14.5,0,3.9
7/29/06,Toolik Field Station,13.1,2.3,4
7/30/06,Toolik Field Station,10.9,0,2.9
7/31/06,Toolik Field Station,11.6,2,2.4
8/1/06,Toolik Field Station,9.2,0.3,3.4
8/2/06,Toolik Field Station,11.6,0.3,2.8
8/3/06,Toolik Field Station,11,4.6,2
8/4/06,Toolik Field Station,11.2,0.8,2.7
8/5/06,Toolik Field Station,10.7,7.9,2.8
8/6/06,Toolik Field Station,11.1,0.8,2.1
8/7/06,Toolik Field Station,8.4,9.1,3
8/8/06,Toolik Field Station,3.4,4.3,3.6
8/9/06,Toolik Field Station,9.3,0,3.1
8/10/06,Toolik Field Station,11.6,0.3,4.2
8/11/06,Toolik Field Station,9.9,1.8,3
8/12/06,Toolik Field Station,5.7,2.3,3.1
8/13/06,Toolik Field Station,5.1,0.3,2.1
8/14/06,Toolik Field Station,8.3,0.8,2
8/15/06,Toolik Field Station,9.5,6.9,2.7
8/16/06,Toolik Field Station,2.5,5.8,4
8/17/06,Toolik Field Station,-0.4,0.8,4
8/18/06,Toolik Field Station,-1.2,0.5,3.4
8/19/06,Toolik Field Station,-0.1,5.6,2.2
8/20/06,Toolik Field Station,1.9,0.4,1.9
8/21/06,Toolik Field Station,5.9,4.1,2
8/22/06,Toolik Field Station,5.9,0,3.2
8/23/06,Toolik Field Station,3.3,4.8,2.7
8/24/06,Toolik Field Station,3.3,1.5,2.4
8/25/06,Toolik Field Station,0.7,0,2.6
8/26/06,Toolik Field Station,0.4,0,2.6
8/27/06,Toolik Field Station,3.7,0,2.5
8/28/06,Toolik Field Station,5.2,0,3.1
8/29/06,Toolik Field Station,3,0.3,3.2
8/30/06,Toolik Field Station,1.1,0.5,3.1
8/31/06,Toolik Field Station,-0.1,0,3.6
9/1/06,Toolik Field Station,3,0,1.6
9/2/06,Toolik Field Station,0.3,0,2.3
9/3/06,Toolik Field Station,6.5,0,3.3
9/4/06,Toolik Field Station,8,0,2.9
9/5/06,Toolik Field Station,9.2,0,3.5
9/6/06,Toolik Field Station,8.5,0,3.5
9/7/06,Toolik Field Station,8,0,3.6
9/8/06,Toolik Field Station,7.8,0,3
9/9/06,Toolik Field Station,7.1,0,3.2
9/10/06,Toolik Field Station,2.7,0.8,2
9/11/06,Toolik Field Station,3.2,0,2.3
9/12/06,Toolik Field Station,6.2,0,3.1
9/13/06,Toolik Field Station,10.4,0,3.7
9/14/06,Toolik Field Station,10.5,0.1,7.1
9/15/06,Toolik Field Station,12.7,0.1,4.5
9/16/06,Toolik Field Station,10.3,14.7,2.7
9/17/06,Toolik Field Station,8.4,1.9,2
9/18/06,Toolik Field Station,7.6,0,3
9/19/06,Toolik Field Station,4.5,0,3
9/20/06,Toolik Field Station,-1.2,1.7,3.1
9/21/06,Toolik Field Station,-0.4,0.3,2.1
9/22/06,Toolik Field Station,2.6,0.8,2
9/23/06,Toolik Field Station,1.3,6,2.1
9/24/06,Toolik Field Station,-0.8,0.9,1.9
9/25/06,Toolik Field Station,-0.9,0,1.8
9/26/06,Toolik Field Station,2.2,0,3.6
9/27/06,Toolik Field Station,3.8,0,2.5
9/28/06,Toolik Field Station,1.2,0,2.3
9/29/06,Toolik Field Station,0,4,1.6
9/30/06,Toolik Field Station,-0.2,0,2.8
10/1/06,Toolik Field Station,-0.6,0.1,3.3
10/2/06,Toolik Field Station,-2.4,0.2,2.9
10/3/06,Toolik Field Station,-2,0,1.8
10/4/06,Toolik Field Station,-3.3,2.9,1.8
10/5/06,Toolik Field Station,-0.6,0,3.3
10/6/06,Toolik Field Station,-2.7,0,3.6
10/7/06,Toolik Field Station,-0.5,0.1,3.4
10/8/06,Toolik Field Station,0.6,0,3.1
10/9/06,Toolik Field Station,5.9,0.7,7.6
10/10/06,Toolik Field Station,5.9,5,5.2
10/11/06,Toolik Field Station,1,0.2,5.6
10/12/06,Toolik Field Station,-5.7,1.5,2.4
10/13/06,Toolik Field Station,-10.2,0,2.3
10/14/06,Toolik Field Station,-2.7,0,4.4
10/15/06,Toolik Field Station,-3.9,0,3.2
10/16/06,Toolik Field Station,1.3,0,4.7
10/17/06,Toolik Field Station,-3.2,0,2.6
10/18/06,Toolik Field Station,-5.1,0,2.6
10/19/06,Toolik Field Station,-2.4,0,3.2
10/20/06,Toolik Field Station,-1.1,0,4.4
10/21/06,Toolik Field Station,-6.6,0,2.3
10/22/06,Toolik Field Station,-9.1,3.9,1.6
10/23/06,Toolik Field Station,-12.4,1.9,1.7
10/24/06,Toolik Field Station,-16.8,1.4,1.9
10/25/06,Toolik Field Station,-15.8,0.3,1.4
10/26/06,Toolik Field Station,-14.3,0,2.9
10/27/06,Toolik Field Station,-13.7,0,6.4
10/28/06,Toolik Field Station,-7.8,0.1,3
10/29/06,Toolik Field Station,-4.9,0.5,2.2
10/30/06,Toolik Field Station,-12.4,0,1.4
10/31/06,Toolik Field Station,-15.4,0,1.3
11/1/06,Toolik Field Station,-9.6,2.2,3
11/2/06,Toolik Field Station,-7.2,2.1,2.1
11/3/06,Toolik Field Station,-7.3,3.9,2.4
11/4/06,Toolik Field Station,-12.6,0.4,3.9
11/5/06,Toolik Field Station,-8.2,3.6,2.7
11/6/06,Toolik Field Station,-11.6,7,2.3
11/7/06,Toolik Field Station,-17.5,1.6,1
11/8/06,Toolik Field Station,-21.1,0,3.5
11/9/06,Toolik Field Station,-27.7,0,2.6
11/10/06,Toolik Field Station,-26.3,0,2.5
11/11/06,Toolik Field Station,-20,2.2,4.1
11/12/06,Toolik Field Station,-23.2,1.6,5.2
11/13/06,Toolik Field Station,-23,1.7,6.2
11/14/06,Toolik Field Station,-24.9,3.2,2.9
11/15/06,Toolik Field Station,-29.4,3.7,1.7
11/16/06,Toolik Field Station,-30.6,5.1,2.7
11/17/06,Toolik Field Station,-21.8,5.3,3.7
11/18/06,Toolik Field Station,-23.7,4.3,3.3
11/19/06,Toolik Field Station,-23.7,4.1,3.7
11/20/06,Toolik Field Station,-18.8,3.4,4.4
11/21/06,Toolik Field Station,-19.3,2.3,4.2
11/22/06,Toolik Field Station,-15.6,0.1,1.3
11/23/06,Toolik Field Station,-26.1,4.2,1.9
11/24/06,Toolik Field Station,-26.5,4.2,2.9
11/25/06,Toolik Field Station,-20.2,4.5,4.5
11/26/06,Toolik Field Station,-10.6,3,6.8
11/27/06,Toolik Field Station,-6.9,0.4,7.6
11/28/06,Toolik Field Station,-8.6,0.2,4
11/29/06,Toolik Field Station,-12.2,0.3,4.5
11/30/06,Toolik Field Station,-8.1,1,7.6
12/1/06,Toolik Field Station,-7.9,0.8,8.4
12/2/06,Toolik Field Station,-6,0.2,5.3
12/3/06,Toolik Field Station,-10.8,0,3.5
12/4/06,Toolik Field Station,-8,0,3.5
12/5/06,Toolik Field Station,-11.5,0.2,2.1
12/6/06,Toolik Field Station,-14.7,0.6,1.5
12/7/06,Toolik Field Station,-15.5,2.1,2
12/8/06,Toolik Field Station,-18.4,0,1.2
12/9/06,Toolik Field Station,-6.5,0.2,3.9
12/10/06,Toolik Field Station,-15.3,0,2.6
12/11/06,Toolik Field Station,-7.1,0,3.3
12/12/06,Toolik Field Station,-16.6,0,2.2
12/13/06,Toolik Field Station,-23.8,0,1.5
12/14/06,Toolik Field Station,-24.3,0,0.6
12/15/06,Toolik Field Station,-22.2,0,0.6
12/16/06,Toolik Field Station,-15.7,0.2,4.9
12/17/06,Toolik Field Station,-16.9,0,2.5
12/18/06,Toolik Field Station,-23.7,0,2
12/19/06,Toolik Field Station,-19.5,0,1.5
12/20/06,Toolik Field Station,-19.5,0,1.5
12/21/06,Toolik Field Station,-19.6,0.1,1.8
12/22/06,Toolik Field Station,-19.1,0,2.8
12/23/06,Toolik Field Station,-21.7,0,2.5
12/24/06,Toolik Field Station,-21.8,0,2.7
12/25/06,Toolik Field Station,-27.6,0.2,1.5
12/26/06,Toolik Field Station,-26,1.3,0.8
12/27/06,Toolik Field Station,-29.2,0.3,2.2
12/28/06,Toolik Field Station,-29.2,0.1,1.2
12/29/06,Toolik Field Station,-29.9,0.6,1.3
12/30/06,Toolik Field Station,-29.1,0.4,1
12/31/06,Toolik Field Station,-30.3,0.9,1.1
1/1/07,Toolik Field Station,-37.8,0,1.5
1/2/07,Toolik Field Station,-39.2,0,1.2
1/3/07,Toolik Field Station,-35.7,0,1.1
1/4/07,Toolik Field Station,-34.4,0.1,0.9
1/5/07,Toolik Field Station,-31.6,0.7,1.4
1/6/07,Toolik Field Station,-36.7,0,1.4
1/7/07,Toolik Field Station,-34.5,0.1,1.9
1/8/07,Toolik Field Station,-32.5,0,3.2
1/9/07,Toolik Field Station,-23.7,0,3.9
1/10/07,Toolik Field Station,-13.7,0.1,3.2
1/11/07,Toolik Field Station,-10.4,0.9,3.4
1/12/07,Toolik Field Station,-12.9,0,4.5
1/13/07,Toolik Field Station,-8.8,0,3.6
1/14/07,Toolik Field Station,-19.8,0,1.9
1/15/07,Toolik Field Station,-26.5,0.8,1.4
1/16/07,Toolik Field Station,-25.1,0.1,2.3
1/17/07,Toolik Field Station,-16.8,0,3.3
1/18/07,Toolik Field Station,-7.9,0.6,5.8
1/19/07,Toolik Field Station,-18,0.3,1.9
1/20/07,Toolik Field Station,-21.7,0.1,1.7
1/21/07,Toolik Field Station,-27.7,0,1
1/22/07,Toolik Field Station,-28.2,0,0.5
1/23/07,Toolik Field Station,-30.3,0.2,0.7
1/24/07,Toolik Field Station,-30.5,1.6,0.7
1/25/07,Toolik Field Station,-29.6,0,1.2
1/26/07,Toolik Field Station,-10.1,1,5.8
1/27/07,Toolik Field Station,-5.6,0.4,7.5
1/28/07,Toolik Field Station,-4.9,0,4.9
1/29/07,Toolik Field Station,-8.5,0,3.6
1/30/07,Toolik Field Station,-13.2,5,1.9
1/31/07,Toolik Field Station,-0.2,0.8,6.5
2/1/07,Toolik Field Station,-2.6,0,3.3
2/2/07,Toolik Field Station,1.8,0.1,5.5
2/3/07,Toolik Field Station,-5.8,0,4.2
2/4/07,Toolik Field Station,-9.5,0,3.3
2/5/07,Toolik Field Station,-9.9,0,2.8
2/6/07,Toolik Field Station,-11.4,0,3.5
2/7/07,Toolik Field Station,-10.8,0,3.3
2/8/07,Toolik Field Station,-10.8,0,4.6
2/9/07,Toolik Field Station,-15.1,0,3.7
2/10/07,Toolik Field Station,-24.3,0,2.2
2/11/07,Toolik Field Station,-17.7,0.1,3.8
2/12/07,Toolik Field Station,-15.8,0.1,4.6
2/13/07,Toolik Field Station,-21.4,0,3.3
2/14/07,Toolik Field Station,-23.6,0,2.6
2/15/07,Toolik Field Station,-25.6,0,2.2
2/16/07,Toolik Field Station,-25.4,0,2.8
2/17/07,Toolik Field Station,-28.6,0,2.1
2/18/07,Toolik Field Station,-29,0,3
2/19/07,Toolik Field Station,-32.4,0,2.3
2/20/07,Toolik Field Station,-28.6,0.1,2.6
2/21/07,Toolik Field Station,-30.9,0,2.9
2/22/07,Toolik Field Station,-34.8,0,2.8
2/23/07,Toolik Field Station,-34.3,0,2.7
2/24/07,Toolik Field Station,-27,1,3.7
2/25/07,Toolik Field Station,-21.5,1.2,6.1
2/26/07,Toolik Field Station,-28.6,1,3.5
2/27/07,Toolik Field Station,-29.7,0.7,2.9
2/28/07,Toolik Field Station,-33.5,0.3,3.4
3/1/07,Toolik Field Station,-27.4,0.6,5
3/2/07,Toolik Field Station,-24,1.5,3
3/3/07,Toolik Field Station,-25.7,1.3,2.3
3/4/07,Toolik Field Station,-36.5,1.1,2.1
3/5/07,Toolik Field Station,-35.4,1.2,3.2
3/6/07,Toolik Field Station,-30.7,0.8,3.2
3/7/07,Toolik Field Station,-31.5,1.1,2
3/8/07,Toolik Field Station,-35.9,0.2,1.7
3/9/07,Toolik Field Station,-39.5,0,1.4
3/10/07,Toolik Field Station,-39.3,0.4,2.1
3/11/07,Toolik Field Station,-31.7,0.3,2.7
3/12/07,Toolik Field Station,-34.2,0.5,3.3
3/13/07,Toolik Field Station,-37.3,0.2,3.8
3/14/07,Toolik Field Station,-32.7,0.3,3.9
3/15/07,Toolik Field Station,-32.5,0.2,2.8
3/16/07,Toolik Field Station,-30.2,0.8,1.7
3/17/07,Toolik Field Station,-31,2.3,1.6
3/18/07,Toolik Field Station,-19.3,1.4,4
3/19/07,Toolik Field Station,-25.3,0.5,2.3
3/20/07,Toolik Field Station,-27.6,0.7,2.4
3/21/07,Toolik Field Station,-28.5,0,2.1
3/22/07,Toolik Field Station,-29.8,0.1,1.8
3/23/07,Toolik Field Station,-32.4,0,1.7
3/24/07,Toolik Field Station,-34.1,0,1.5
3/25/07,Toolik Field Station,-31.8,0,2.3
3/26/07,Toolik Field Station,-26.7,0.1,2.9
3/27/07,Toolik Field Station,-18.6,1,4
3/28/07,Toolik Field Station,-19.3,0,3.4
3/29/07,Toolik Field Station,-16.3,0,3.3
3/30/07,Toolik Field Station,-12.3,0.1,4.7
3/31/07,Toolik Field Station,-9.8,0,3.9
4/1/07,Toolik Field Station,-4.3,0,5
4/2/07,Toolik Field Station,-11.1,0,3
4/3/07,Toolik Field Station,-12,2.2,3
4/4/07,Toolik Field Station,-20.7,1.2,1.5
4/5/07,Toolik Field Station,-19.9,0.3,1.1
4/6/07,Toolik Field Station,-18.7,0,1.4
4/7/07,Toolik Field Station,-19,3.9,2.1
4/8/07,Toolik Field Station,-18.8,0.2,2.6
4/9/07,Toolik Field Station,-19.9,0.8,2.6
4/10/07,Toolik Field Station,-16.8,0,1.3
4/11/07,Toolik Field Station,-4.5,0,2.9
4/12/07,Toolik Field Station,-14.5,1.5,1.8
4/13/07,Toolik Field Station,-18.1,0,1.4
4/14/07,Toolik Field Station,-13.3,0,2.5
4/15/07,Toolik Field Station,-6.3,0,3.8
4/16/07,Toolik Field Station,-10.4,0,2.8
4/17/07,Toolik Field Station,-3.5,0,5.5
4/18/07,Toolik Field Station,-0.4,0,5.8
4/19/07,Toolik Field Station,-1.6,0,4.5
4/20/07,Toolik Field Station,-0.5,0,3.3
4/21/07,Toolik Field Station,-6.2,0,2.9
4/22/07,Toolik Field Station,-11.9,0,1.2
4/23/07,Toolik Field Station,-11.9,0,1.1
4/24/07,Toolik Field Station,-0.2,0,2
4/25/07,Toolik Field Station,1.3,0,2.3
4/26/07,Toolik Field Station,-7.5,0,2.5
4/27/07,Toolik Field Station,-11.9,0,0.5
4/28/07,Toolik Field Station,-9.9,0,1
4/29/07,Toolik Field Station,-12.7,0,1.9
4/30/07,Toolik Field Station,-13.4,0,1.8
5/1/07,Toolik Field Station,-6,0,2
5/2/07,Toolik Field Station,-3.8,0,2.7
5/3/07,Toolik Field Station,-1.3,0,1.6
5/4/07,Toolik Field Station,0.3,0,2.4
5/5/07,Toolik Field Station,-3.3,0,2.6
5/6/07,Toolik Field Station,-11.9,4.6,2.8
5/7/07,Toolik Field Station,-10.3,0.1,1.8
5/8/07,Toolik Field Station,-8.6,0,2.7
5/9/07,Toolik Field Station,-7.4,0,2.9
5/10/07,Toolik Field Station,-11,0.7,1.6
5/11/07,Toolik Field Station,-13,0,1.8
5/12/07,Toolik Field Station,-15.3,0.7,2.6
5/13/07,Toolik Field Station,-16.8,0,2
5/14/07,Toolik Field Station,-11.7,0,1.7
5/15/07,Toolik Field Station,-5.3,0,2.3
5/16/07,Toolik Field Station,-1,0,2.2
5/17/07,Toolik Field Station,2.3,0,2.2
5/18/07,Toolik Field Station,-2.4,0,2.3
5/19/07,Toolik Field Station,-1.1,0,1.8
5/20/07,Toolik Field Station,2.5,0,2.6
5/21/07,Toolik Field Station,2.3,0,2.1
5/22/07,Toolik Field Station,6.3,0,2.6
5/23/07,Toolik Field Station,4.1,0,2.1
5/24/07,Toolik Field Station,1.1,0,2.4
5/25/07,Toolik Field Station,1.1,0,2.8
5/26/07,Toolik Field Station,0.7,0,2.1
5/27/07,Toolik Field Station,0.2,0.1,2.8
5/28/07,Toolik Field Station,1,0,3.1
5/29/07,Toolik Field Station,4.8,0,2.9
5/30/07,Toolik Field Station,0.7,0,3.2
5/31/07,Toolik Field Station,4.4,0,2.3
6/1/07,Toolik Field Station,10,0.7,2.8
6/2/07,Toolik Field Station,12.3,0.1,3.9
6/3/07,Toolik Field Station,13.9,0,3.4
6/4/07,Toolik Field Station,16.2,0,NA
6/5/07,Toolik Field Station,19.6,0,NA
6/6/07,Toolik Field Station,15.5,0,4.2
6/7/07,Toolik Field Station,14.5,0,4.7
6/8/07,Toolik Field Station,12.8,0,4.7
6/9/07,Toolik Field Station,12.7,0,2.9
6/10/07,Toolik Field Station,11.7,0,3.6
6/11/07,Toolik Field Station,6.4,0,3.1
6/12/07,Toolik Field Station,3.3,0.1,3.1
6/13/07,Toolik Field Station,3.4,0,3.1
6/14/07,Toolik Field Station,10.3,0.1,2.4
6/15/07,Toolik Field Station,9.9,11.4,2.2
6/16/07,Toolik Field Station,11.2,0.1,2.5
6/17/07,Toolik Field Station,13.5,0,NA
6/18/07,Toolik Field Station,12.9,0,NA
6/19/07,Toolik Field Station,12.3,0,NA
6/20/07,Toolik Field Station,12.5,0,NA
6/21/07,Toolik Field Station,13.2,0,NA
6/22/07,Toolik Field Station,9.3,0.3,NA
6/23/07,Toolik Field Station,7.8,3.3,NA
6/24/07,Toolik Field Station,8.8,0.9,NA
6/25/07,Toolik Field Station,8.8,8.2,3.3
6/26/07,Toolik Field Station,7.8,1.1,2.5
6/27/07,Toolik Field Station,8.1,0.6,2.9
6/28/07,Toolik Field Station,11.9,0,3.1
6/29/07,Toolik Field Station,15.8,0,3.8
6/30/07,Toolik Field Station,16.4,0,3
7/1/07,Toolik Field Station,14.9,0,3.6
7/2/07,Toolik Field Station,11.5,0,3.2
7/3/07,Toolik Field Station,15.8,0,2.5
7/4/07,Toolik Field Station,15.4,0,3.2
7/5/07,Toolik Field Station,14.6,0,2.9
7/6/07,Toolik Field Station,15.4,0,2.8
7/7/07,Toolik Field Station,16.9,0,2.7
7/8/07,Toolik Field Station,14.9,0,3.7
